indice_tiempo,tipo_cambio_real_multilateral_actual,tipo_cambio_real_brasil,tipo_cambio_real_canada,tipo_cambio_real_chile,tipo_cambio_real_estados_unidos,tipo_cambio_real_mexico,tipo_cambio_real_uruguay,tipo_cambio_real_china,tipo_cambio_real_india,tipo_cambio_real_japon,tipo_cambio_real_reino_unido,tipo_cambio_real_suiza,tipo_cambio_real_zona_euro,tipo_cambio_real_vietnam
2003-01-30,156.2314305749962,126.59977392385893,181.79956956438082,157.22532100107478,189.88382510100493,234.59537113072358,102.06886611100094,138.81222811530637,134.34762874051748,126.19792861881803,203.57596103972205,173.52043015576865,197.51374639948875,126.42314184790494
2003-01-31,154.0480377861133,125.43261704243143,180.45137620882136,154.67938176834195,187.49428553280327,229.62949209118167,100.28403556077244,136.3451063033553,131.8577617943889,124.19929394710302,201.176111934038,170.47828174083736,194.14694463405968,124.8484084663719
2003-02-01,154.0673784168103,125.47710132533204,180.46530104496213,154.69264027797888,187.49301027038914,229.60588890644632,100.31214671603813,136.43327338033063,131.83908153217214,124.25517031061325,201.1612276317106,170.44958460895862,194.13534580488226,124.91847809703329
2003-02-02,154.08672147571082,125.52160138444357,180.47922695563636,154.7058999240831,187.49173501664873,229.58228814783806,100.34026575129232,136.52149747023196,131.82040391638427,124.311071812495,201.14634443061962,170.42089230775602,194.12374766864815,124.9885870534113
2003-02-03,153.57838812176038,126.06972169121664,179.58666617684196,154.32863506017716,185.73821248399727,228.87725603328371,98.36507821426528,137.32251781378767,132.63782653864197,122.79367262611652,198.68274967917733,169.53808020396565,192.87156039567003,123.88996212993628
2003-02-04,153.0805152950254,124.68064097889851,179.03574276325566,152.99265926934245,185.1528707092056,226.6743049392556,98.78944143234033,135.62402030900637,130.83927012428927,123.09500447002958,199.1172689491194,168.65454487652102,194.46891523508137,123.56968411533236
2003-02-05,150.99006036064583,121.42960714763669,177.80916651233963,150.413658685106,184.56753688835062,225.27746734796247,97.9765350135929,135.5655495103272,130.74141062684907,122.27707587805438,197.4640990955544,168.27756986801785,191.88494893880866,123.24900757273325
2003-02-06,151.01494902278802,121.40515790492222,177.82288745789307,151.10126932506833,184.56628153252998,227.40982521291886,96.79215781510023,135.3305666603364,130.40514141834475,122.3320874495665,197.44948943180515,168.24924318871635,191.87348524697123,123.31018849017526
2003-02-07,151.23006900619765,122.01259748272552,177.62407244245426,150.6880470662973,183.98095964668696,226.74987260311903,97.19993932595992,135.67205653633582,130.85043516181267,122.30808334550731,196.40248852086154,168.99043560208048,192.39085570904024,122.9849689525065
2003-02-08,151.2490558427517,122.05586886645196,177.63777910491012,150.70096345438566,183.9797082805341,226.72656540906908,97.22718596168738,135.7597883880784,130.83189760735442,122.36310886705465,196.38795740188874,168.9619889239042,192.37936179305362,123.05399275070505
2003-02-09,151.26804506309074,122.09915559623852,177.6514868250639,150.7138809496161,183.97845692289255,226.7032606107218,97.25444023506529,135.84757697131022,130.81336267910774,122.41815914418589,196.3734273580216,168.93354703424447,192.36786856374266,123.12305528765977
2003-02-10,149.56116743420748,120.55723197648643,175.11801054184312,149.5900431095508,182.80909633202413,222.97346710644973,96.66382015064718,135.67439367965991,130.44052879428685,120.34091679816078,194.00459832827138,166.4036574925477,189.35403039539688,122.41395027121959
2003-02-11,148.95056990705405,120.83712085782287,174.17211701960187,148.92785838930314,181.63975163970645,222.98885210983417,96.0728613045361,133.85568537048584,128.53981901959042,119.68241246790254,191.76859658510085,165.17733653265583,188.16790086206265,121.70001682805282
2003-02-12,148.35099730031123,120.00527828274527,174.42504249026697,147.87473203140524,181.63851619753,221.4628483566693,94.91803790167994,133.20922304144733,127.44751807397655,119.59179966684574,191.35213460960318,164.72144971930155,187.84131287981057,121.72099403734242
2003-02-13,150.0514377666624,120.06961240760361,177.3571269785623,148.98892328120976,183.38940887401796,223.6471935516771,96.19795067663625,134.6802813490384,128.8818306130576,121.63161573551689,193.81675691937505,168.21565896502037,192.50727994319013,122.98005704832514
2003-02-14,151.30677614168332,120.51260153557423,179.30376275160998,151.02723577750234,185.7243164553272,227.67614705764575,97.4507724237411,137.9731528076299,131.7895247937905,123.4167175629926,194.9648594479782,169.01714680734108,193.06725492901785,124.60447377544187
2003-02-15,151.32577260876826,120.5553409504585,179.31759903021415,151.04018123951607,185.7230532315468,227.65274465358223,97.478089371838,138.0623726550739,131.77085419869564,123.47224185105114,194.9504346940483,168.98869563278578,193.0557206032323,124.67440650076414
2003-02-16,151.34477146084723,120.59809552274172,179.3314363765181,151.05312781116393,185.72179001635834,227.6293446550078,97.50541397729496,138.15165019621415,131.7521862486602,123.52779111908504,194.9360110073543,168.9602492475038,193.04418696653647,124.74437847496655
2003-02-17,150.21662223829674,119.88211593053325,178.00093546106558,150.1063616011768,184.5524731820274,226.1747284422626,96.91973742430706,136.97692209953135,130.77798983713868,122.95286183250768,192.3617404664028,167.18313548003144,191.12458434945054,124.05751995960216
2003-02-18,151.57667738847718,122.78606031307467,179.47347667791175,152.25210847229897,185.13524077021063,230.0713039594375,97.08258804277379,136.93008039368289,130.84620021997983,124.73232912836987,192.01595282452604,166.90393240321103,190.82541289597302,124.51591931816134
2003-02-19,152.80345708164865,123.7770824007549,180.8108991007257,152.83397576958365,186.30201929159674,230.05624715672712,98.41567718607726,138.13117813463825,131.8686750238706,125.79815888679957,193.85598491399986,168.78275161909988,192.89804322201573,125.3921430089565
2003-02-20,153.88862973836433,123.83669068789773,182.8379749107436,153.06040069853645,187.46878193248057,231.44229065081987,99.41272029887185,140.27968055680464,133.8407034940889,127.10811097342024,194.64198745071252,170.85743144227825,195.57790040531827,126.27366441910267
2003-02-21,153.73594368312416,124.2598962201219,182.90705222302597,152.86017754984462,187.46750684353185,228.88288079482876,99.44058721108851,139.10207633716217,132.61259700601408,126.66934244855466,193.77331450937442,170.99120965964798,195.09632221251346,126.34043970473085
2003-02-22,153.75524513061,124.30396460127339,182.92116655556634,152.8732801244345,187.4662317632558,228.859354352868,99.46846193482861,139.19202619898232,132.5938098064468,126.72633006900978,193.75897791360066,170.9624261850399,195.0846666651199,126.41134671953738
2003-02-23,153.77454900138002,124.34804861113761,182.9352819772631,152.8863838221257,187.46495669165233,228.83583032914615,99.49634447228186,139.28203422656003,132.5750252684583,126.78334332778294,193.74464237854045,170.9336475556424,195.07301181405828,126.48229353003218
2003-02-24,151.97352310984274,122.94467233925306,182.37997650882605,150.16088417092502,185.12768559596472,226.5717831430223,98.28361233348018,138.55660664789602,131.67180593938116,126.16572427304868,191.36441962491475,169.05024553715037,192.63068653580663,124.97629224380172
2003-02-25,151.3816326211242,122.80553458170988,181.46683734755987,148.82212043564365,184.54243139417528,224.2020386396114,97.82749806732869,137.17264459740002,130.32100531659304,126.62558731856875,189.38947554322846,169.10535300976647,191.9759726510847,124.65600493752956
2003-02-26,152.0493141748812,123.68661605768273,181.9193862648771,149.58189705938733,185.1251672730653,224.17509078036116,97.99003600273983,137.7912975654705,130.85108321392028,126.99205177979158,190.46869431836603,169.29118300895263,192.60767073516553,125.11256008781517
2003-02-27,153.09342571461647,124.96596421382496,183.0981443652347,151.05331160860393,186.2918823082126,225.97591368514856,98.46132998222485,138.73735617746115,131.7221807502465,127.34474599796464,191.53498386945998,169.7365145358476,193.25471378870455,126.00523967732046
2003-02-28,153.20828220216,124.83487811157363,184.086731939068,151.56435813528816,186.29061522407244,225.78803219306585,98.48893020512489,139.68058921797325,132.52874415642597,126.74493884633091,190.79351865365376,170.24693388912985,193.65608101635303,126.04735972179473
2003-03-01,153.21060349010384,124.86062703165665,184.06939917098984,151.5926630174602,186.26537551249592,225.7913794451499,98.5094833190764,139.55193809499912,132.53249964838116,126.77195350926016,190.77941224882977,170.2371726541562,193.65597340742204,126.00049748017747
2003-03-02,153.21292481321797,124.88638126281056,184.05206803488616,151.62097318561354,186.2401392205391,225.79472674685616,98.53004072214436,139.42340546459104,132.53625524675647,126.79897393014724,190.76530688696917,170.2274119788503,193.65586579855085,125.95365266113608
2003-03-03,154.56895408125357,125.80114851764249,185.28837322946444,152.5748476793876,187.38239792358647,226.4333072558877,99.16850736129173,140.05548416130173,133.2743849205922,128.26314853392427,192.3129807458239,173.06175229542217,196.56803480239338,126.70031552420711
2003-03-04,153.16327118128697,124.65113735248326,184.24725344536924,150.21780140617508,185.60601019490497,223.1285642276928,98.26215145258149,138.9483456467875,132.36037979934972,126.78726614755247,191.22637722096798,171.90922721670114,195.19614883060893,125.43701585564204
2003-03-05,153.01781704089797,124.63497575157241,184.67516262793907,149.31995004661738,184.997275617266,220.784405232545,97.97357580764232,137.84949606922473,131.5137552475283,127.02102672559583,193.01916662661145,172.4688333895057,195.81318479356847,125.02037369802707
2003-03-06,154.24002212882294,127.05824589704146,185.10179094100315,150.16705834894435,185.5557196871672,221.94035779363628,98.3031673093001,138.02092394092796,131.82692324720992,127.40526734317814,193.61374391881813,172.32799895740948,196.5202648031372,125.35594642778943
2003-03-07,153.49413647733692,126.24902923198033,184.78712386379678,149.30447667666658,184.36372055257678,222.13641445984243,97.70526076110825,137.49395064782348,131.36245663354882,127.30550738963697,192.5018361412279,171.19586238221223,195.88882982338794,124.51719766359267
2003-03-08,153.49635293985972,126.27506984028969,184.76972515000568,149.33235952242327,184.33874190764445,222.139707577591,97.72565033538733,137.3673135019464,131.36617907619507,127.33264153323648,192.4876034311802,171.18604673971547,195.88872097378479,124.47090430992549
2003-03-09,153.49856943438834,126.30111581983466,184.75232807439815,149.36024757534523,184.31376664696097,222.1430007441593,97.74604416465468,137.24079299368603,131.36990162432488,127.35978146026015,192.4733717734344,171.1762316600059,195.8886121242421,124.42462816733139
2003-03-10,152.26643287275152,124.63600340176212,183.5531603861753,147.89105137920404,183.12240999304203,221.51879953569875,97.14763410811099,136.15625484475711,130.45402961958712,126.262772698873,190.64490741586025,170.90357466255705,195.05514112863793,123.57915239038213
2003-03-11,152.3642445381728,125.69305325075422,181.7965906490077,148.41779327923444,182.51448615362813,223.0955256768367,96.85843867566632,135.5028377464386,129.92094105854176,125.69690779795435,190.85558114321051,169.99077589060917,194.2224589484629,123.12383452642791
