,LOCATION,INDICATOR,SUBJECT_x,MEASURE_x,FREQUENCY,TIME,Value_x,Flag Codes_x,monetary_diff,SUBJECT_y,MEASURE_y,Value_y,Flag Codes_y,CPI
635,CZE,M1,TOT,IDX2015,A,2016,112.1539,,0.10836805496732609,TOT,AGRWTH,0.6835042,,0.6835042
636,CZE,M3,TOT,IDX2015,A,2016,108.7079,,0.08010365392027623,TOT,AGRWTH,0.6835042,,0.6835042
637,CZE,M1,TOT,IDX2015,A,2017,125.5799,,0.10691201378564565,TOT,AGRWTH,2.450534,,2.450534
638,CZE,M3,TOT,IDX2015,A,2017,118.9602,,0.08618260561095228,TOT,AGRWTH,2.450534,,2.450534
639,CZE,M1,TOT,IDX2015,A,2018,132.362,,0.051239026306643905,TOT,AGRWTH,2.149495,,2.149495
640,CZE,M3,TOT,IDX2015,A,2018,125.3931,,0.05130186589214242,TOT,AGRWTH,2.149495,,2.149495
641,CZE,M3,TOT,IDX2015,A,1992,15.30348,,0.0617905208488527,TOT,AGRWTH,11.0865,,11.0865
642,CZE,M3,TOT,IDX2015,A,2019,133.9637,,0.06397703258419994,TOT,AGRWTH,2.847876,,2.847876
643,CZE,M3,TOT,IDX2015,A,2020,147.1607,,0.08967747503239658,TOT,AGRWTH,3.161295,,3.161295
644,CZE,M3,TOT,IDX2015,A,2021,161.4131,,0.0882976660506489,TOT,AGRWTH,3.839845,,3.839845
645,DNK,M1,TOT,IDX2015,A,1972,2.459597,,0.0841914346130687,TOT,AGRWTH,6.562348,,6.562348
646,DNK,M3,TOT,IDX2015,A,1972,3.843366,,0.0910863029958635,TOT,AGRWTH,6.562348,,6.562348
647,DNK,M1,TOT,IDX2015,A,1973,2.78758,,0.11765868602874181,TOT,AGRWTH,9.303389,,9.303389
648,DNK,M3,TOT,IDX2015,A,1973,4.389228,,0.12436401116551704,TOT,AGRWTH,9.303389,,9.303389
649,DNK,M1,TOT,IDX2015,A,1974,2.927556,,0.047813261300552364,TOT,AGRWTH,15.2752,,15.2752
650,DNK,M3,TOT,IDX2015,A,1974,4.780162,,0.08178258393753175,TOT,AGRWTH,15.2752,,15.2752
651,DNK,M1,TOT,IDX2015,A,1975,3.341361,,0.1238432483051068,TOT,AGRWTH,9.605614,,9.605614
652,DNK,M3,TOT,IDX2015,A,1975,5.577119,,0.14289761434174167,TOT,AGRWTH,9.605614,,9.605614
653,DNK,M1,TOT,IDX2015,A,1976,3.958771,,0.15596001890485708,TOT,AGRWTH,9.010302,,9.010302
654,DNK,M3,TOT,IDX2015,A,1976,6.743409,,0.1729525822918349,TOT,AGRWTH,9.010302,,9.010302
655,DNK,M1,TOT,IDX2015,A,1977,4.196077,,0.056554252936731095,TOT,AGRWTH,10.92224,,10.92224
656,DNK,M3,TOT,IDX2015,A,1977,7.370188,,0.08504247110114423,TOT,AGRWTH,10.92224,,10.92224
657,DNK,M1,TOT,IDX2015,A,1978,4.647789,,0.0971885771922952,TOT,AGRWTH,10.21365,,10.21365
658,DNK,M3,TOT,IDX2015,A,1978,7.862725,,0.06264202296277696,TOT,AGRWTH,10.21365,,10.21365
659,DNK,M1,TOT,IDX2015,A,1979,5.284347,,0.12046105223597162,TOT,AGRWTH,9.611055,,9.611055
660,DNK,M3,TOT,IDX2015,A,1979,8.60967,,0.0867565191232648,TOT,AGRWTH,9.611055,,9.611055
661,DNK,M1,TOT,IDX2015,A,1980,5.590133,,0.05470102410801308,TOT,AGRWTH,12.30532,,12.30532
662,DNK,M3,TOT,IDX2015,A,1980,9.288785,,0.0731112841991715,TOT,AGRWTH,12.30532,,12.30532
663,DNK,M1,TOT,IDX2015,A,1981,6.292616,,0.11163608267213508,TOT,AGRWTH,11.76739,,11.76739
664,DNK,M3,TOT,IDX2015,A,1981,10.40886,,0.1076078456238243,TOT,AGRWTH,11.76739,,11.76739
665,DNK,M1,TOT,IDX2015,A,1982,6.962055,,0.096155373664816,TOT,AGRWTH,10.12082,,10.12082
666,DNK,M3,TOT,IDX2015,A,1982,11.41242,,0.08793577523434981,TOT,AGRWTH,10.12082,,10.12082
667,DNK,M1,TOT,IDX2015,A,1983,8.39053,,0.17024848251540722,TOT,AGRWTH,6.908229,,6.908229
668,DNK,M3,TOT,IDX2015,A,1983,13.5581,,0.15825816301694196,TOT,AGRWTH,6.908229,,6.908229
669,DNK,M1,TOT,IDX2015,A,1984,10.09756,,0.16905371198586586,TOT,AGRWTH,6.290782,,6.290782
670,DNK,M3,TOT,IDX2015,A,1984,16.55861,,0.1812054272671439,TOT,AGRWTH,6.290782,,6.290782
671,DNK,M1,TOT,IDX2015,A,1985,12.04356,,0.1615801307918921,TOT,AGRWTH,4.678746,,4.678746
672,DNK,M3,TOT,IDX2015,A,1985,19.20595,,0.1378395757564713,TOT,AGRWTH,4.678746,,4.678746
673,DNK,M1,TOT,IDX2015,A,1986,14.63014,,0.17679803474197794,TOT,AGRWTH,3.678187,,3.678187
674,DNK,M3,TOT,IDX2015,A,1986,22.11727,,0.1316310738169765,TOT,AGRWTH,3.678187,,3.678187
675,DNK,M1,TOT,IDX2015,A,1987,15.72701,,0.06974434428413279,TOT,AGRWTH,4.01999,,4.01999
676,DNK,M3,TOT,IDX2015,A,1987,23.19518,,0.046471292742716344,TOT,AGRWTH,4.01999,,4.01999
677,DNK,M1,TOT,IDX2015,A,1988,17.54117,,0.10342297577641633,TOT,AGRWTH,4.535135,,4.535135
678,DNK,M3,TOT,IDX2015,A,1988,24.08935,,0.03711889278872195,TOT,AGRWTH,4.535135,,4.535135
679,DNK,M1,TOT,IDX2015,A,1989,18.44324,,0.04891060355989503,TOT,AGRWTH,4.772727,,4.772727
680,DNK,M3,TOT,IDX2015,A,1989,20.42743,,-0.17926484144114058,TOT,AGRWTH,4.772727,,4.772727
681,DNK,M1,TOT,IDX2015,A,1990,19.43731,,0.05114236486427395,TOT,AGRWTH,2.6416,,2.6416
682,DNK,M3,TOT,IDX2015,A,1990,21.50722,,0.05020593084554857,TOT,AGRWTH,2.6416,,2.6416
683,DNK,M1,TOT,IDX2015,A,1991,21.67791,,0.1033586724919515,TOT,AGRWTH,2.395153,,2.395153
684,DNK,M3,TOT,IDX2015,A,1991,23.40102,,0.0809280962966571,TOT,AGRWTH,2.395153,,2.395153
685,DNK,M1,TOT,IDX2015,A,1992,24.68221,,0.12171924637218468,TOT,AGRWTH,2.096042,,2.096042
686,DNK,M3,TOT,IDX2015,A,1992,25.92423,,0.0973301810699875,TOT,AGRWTH,2.096042,,2.096042
687,DNK,M1,TOT,IDX2015,A,1993,26.01569,,0.05125676082394886,TOT,AGRWTH,1.257862,,1.257862
688,DNK,M3,TOT,IDX2015,A,1993,27.38008,,0.05317186801499477,TOT,AGRWTH,1.257862,,1.257862
689,DNK,M1,TOT,IDX2015,A,1994,28.7432,,0.09489235714882137,TOT,AGRWTH,1.992014,,1.992014
690,DNK,M3,TOT,IDX2015,A,1994,29.25844,,0.06419891149357247,TOT,AGRWTH,1.992014,,1.992014
691,DNK,M1,TOT,IDX2015,A,1995,27.96973,,-0.02765382433080345,TOT,AGRWTH,2.083605,,2.083605
692,DNK,M3,TOT,IDX2015,A,1995,28.65538,,-0.02104526270459506,TOT,AGRWTH,2.083605,,2.083605
693,DNK,M1,TOT,IDX2015,A,1996,30.26447,,0.07582290388696716,TOT,AGRWTH,2.1263,,2.1263
694,DNK,M3,TOT,IDX2015,A,1996,30.75791,,0.06835737538733933,TOT,AGRWTH,2.1263,,2.1263
695,DNK,M1,TOT,IDX2015,A,1997,32.50426,,0.06890758319063417,TOT,AGRWTH,2.182167,,2.182167
696,DNK,M3,TOT,IDX2015,A,1997,33.33378,,0.07727506451413546,TOT,AGRWTH,2.182167,,2.182167
697,DNK,M1,TOT,IDX2015,A,1998,35.27666,,0.07859020666922542,TOT,AGRWTH,1.845651,,1.845651
698,DNK,M3,TOT,IDX2015,A,1998,35.26313,,0.05471295372815742,TOT,AGRWTH,1.845651,,1.845651
699,DNK,M1,TOT,IDX2015,A,1999,37.81756,,0.06718836434714456,TOT,AGRWTH,2.497795,,2.497795
700,DNK,M3,TOT,IDX2015,A,1999,36.60827,,0.03674415644333919,TOT,AGRWTH,2.497795,,2.497795
701,DNK,M1,TOT,IDX2015,A,2000,38.01186,,0.005111562549162245,TOT,AGRWTH,2.903277,,2.903277
702,DNK,M3,TOT,IDX2015,A,2000,36.53126,,-0.0021080575923194066,TOT,AGRWTH,2.903277,,2.903277
703,DNK,M1,TOT,IDX2015,A,2001,39.04944,,0.02657093161899373,TOT,AGRWTH,2.337875,,2.337875
704,DNK,M3,TOT,IDX2015,A,2001,37.82433,,0.034186197085315194,TOT,AGRWTH,2.337875,,2.337875
705,DNK,M1,TOT,IDX2015,A,2002,41.7336,,0.06431652193915707,TOT,AGRWTH,2.424437,,2.424437
706,DNK,M3,TOT,IDX2015,A,2002,39.11711,,0.03304896501812106,TOT,AGRWTH,2.424437,,2.424437
707,DNK,M1,TOT,IDX2015,A,2003,45.07559,,0.07414190252418207,TOT,AGRWTH,2.075078,,2.075078
708,DNK,M3,TOT,IDX2015,A,2003,46.25934,,0.15439541506644938,TOT,AGRWTH,2.075078,,2.075078
709,DNK,M1,TOT,IDX2015,A,2004,48.9824,,0.07975946462402823,TOT,AGRWTH,1.154357,,1.154357
710,DNK,M3,TOT,IDX2015,A,2004,52.34085,,0.11619050894282384,TOT,AGRWTH,1.154357,,1.154357
711,DNK,M1,TOT,IDX2015,A,2005,57.59772,,0.149577448551783,TOT,AGRWTH,1.817815,,1.817815
712,DNK,M3,TOT,IDX2015,A,2005,51.46756,,-0.0169677754298048,TOT,AGRWTH,1.817815,,1.817815
713,DNK,M1,TOT,IDX2015,A,2006,65.30823,,0.11806337424854406,TOT,AGRWTH,1.924221,,1.924221
714,DNK,M3,TOT,IDX2015,A,2006,58.40349,,0.11875882759746034,TOT,AGRWTH,1.924221,,1.924221
715,DNK,M1,TOT,IDX2015,A,2007,71.47855,,0.08632407904189444,TOT,AGRWTH,1.693266,,1.693266
716,DNK,M3,TOT,IDX2015,A,2007,65.9433,,0.11433777199503205,TOT,AGRWTH,1.693266,,1.693266
717,DNK,M1,TOT,IDX2015,A,2008,75.53988,,0.053764051518217906,TOT,AGRWTH,3.416268,,3.416268
718,DNK,M3,TOT,IDX2015,A,2008,76.29362,,0.135664292767862,TOT,AGRWTH,3.416268,,3.416268
719,DNK,M1,TOT,IDX2015,A,2009,76.29844,,0.009942011920558307,TOT,AGRWTH,1.30471,,1.30471
720,DNK,M3,TOT,IDX2015,A,2009,81.45058,,0.06331397517365743,TOT,AGRWTH,1.30471,,1.30471
721,DNK,M1,TOT,IDX2015,A,2010,80.10351,,0.047501913461719725,TOT,AGRWTH,2.310924,,2.310924
722,DNK,M3,TOT,IDX2015,A,2010,83.83617,,0.028455379104269596,TOT,AGRWTH,2.310924,,2.310924
723,DNK,M1,TOT,IDX2015,A,2011,77.74451,,-0.030342978558871803,TOT,AGRWTH,2.758682,,2.758682
724,DNK,M3,TOT,IDX2015,A,2011,77.67901,,-0.07926414098222917,TOT,AGRWTH,2.758682,,2.758682
725,DNK,M1,TOT,IDX2015,A,2012,80.74335,,0.037140396082154144,TOT,AGRWTH,2.397915,,2.397915
726,DNK,M3,TOT,IDX2015,A,2012,87.56701,,0.11291923750736711,TOT,AGRWTH,2.397915,,2.397915
727,DNK,M1,TOT,IDX2015,A,2013,85.55269,,0.05621494777078303,TOT,AGRWTH,0.7890718,,0.7890718
728,DNK,M3,TOT,IDX2015,A,2013,77.41481,,-0.13114028181429357,TOT,AGRWTH,0.7890718,,0.7890718
729,DNK,M1,TOT,IDX2015,A,2014,88.99271,,0.03865507635400702,TOT,AGRWTH,0.5640205,,0.5640205
730,DNK,M3,TOT,IDX2015,A,2014,85.05178,,0.08979200670462148,TOT,AGRWTH,0.5640205,,0.5640205
731,DNK,M1,TOT,IDX2015,A,2015,100.0,,0.11007289999999997,TOT,AGRWTH,0.4520341,,0.4520341
732,DNK,M3,TOT,IDX2015,A,2015,100.0,,0.14948220000000007,TOT,AGRWTH,0.4520341,,0.4520341
733,DNK,M1,TOT,IDX2015,A,2016,106.2379,,0.05871633381307421,TOT,AGRWTH,0.25,,0.25
734,DNK,M3,TOT,IDX2015,A,2016,100.4333,,0.004314306111618384,TOT,AGRWTH,0.25,,0.25
735,DNK,M1,TOT,IDX2015,A,2017,112.1281,,0.05253098910977718,TOT,AGRWTH,1.147132,,1.147132
736,DNK,M3,TOT,IDX2015,A,2017,101.2909,,0.00846670332675483,TOT,AGRWTH,1.147132,,1.147132
737,DNK,M1,TOT,IDX2015,A,2018,118.4443,,0.0533263314486218,TOT,AGRWTH,0.8136095,,0.8136095
738,DNK,M3,TOT,IDX2015,A,2018,101.0792,,-0.002094397264719085,TOT,AGRWTH,0.8136095,,0.8136095
739,DNK,M1,TOT,IDX2015,A,2019,124.0547,,0.04522521113670017,TOT,AGRWTH,0.7581316,,0.7581316
740,DNK,M1,TOT,IDX2015,A,2020,135.9488,,0.08748955489125324,TOT,AGRWTH,0.420712,,0.420712
741,DNK,M1,TOT,IDX2015,A,2021,143.9973,,0.055893409112531905,TOT,AGRWTH,1.853045,,1.853045
742,EA19,M1,TOT,IDX2015,A,1997,23.75375,,0.07974867126243225,TOT,AGRWTH,1.7,,1.7
743,EA19,M3,TOT,IDX2015,A,1997,38.84208,,0.03939876546261166,TOT,AGRWTH,1.7,,1.7
744,EA19,M1,TOT,IDX2015,A,1998,25.9923,,0.08612358275335388,TOT,AGRWTH,1.2,,1.2
745,EA19,M3,TOT,IDX2015,A,1998,40.8506,,0.04916745408880156,TOT,AGRWTH,1.2,,1.2
746,EA19,M1,TOT,IDX2015,A,1999,29.31835,,0.11344601589107159,TOT,AGRWTH,1.2,,1.2
747,EA19,M3,TOT,IDX2015,A,1999,42.7632,,0.04472537134732662,TOT,AGRWTH,1.2,,1.2
748,EA19,M1,TOT,IDX2015,A,2000,31.76884,,0.07713501657599088,TOT,AGRWTH,2.2,,2.2
749,EA19,M3,TOT,IDX2015,A,2000,45.20986,,0.054117840665730915,TOT,AGRWTH,2.2,,2.2
750,EA19,M1,TOT,IDX2015,A,2001,34.03704,,0.06663916721313007,TOT,AGRWTH,2.4,,2.4
751,EA19,M3,TOT,IDX2015,A,2001,48.87485,,0.07498723781249463,TOT,AGRWTH,2.4,,2.4
752,EA19,M1,TOT,IDX2015,A,2002,36.66444,,0.07166071539617137,TOT,AGRWTH,2.3,,2.3
753,EA19,M3,TOT,IDX2015,A,2002,52.42363,,0.06769428213956188,TOT,AGRWTH,2.3,,2.3
754,EA19,M1,TOT,IDX2015,A,2003,40.59911,,0.09691517868248846,TOT,AGRWTH,2.1,,2.1
755,EA19,M3,TOT,IDX2015,A,2003,56.44278,,0.0712075131664315,TOT,AGRWTH,2.1,,2.1
756,EA19,M1,TOT,IDX2015,A,2004,44.41515,,0.08591753039221964,TOT,AGRWTH,2.2,,2.2
757,EA19,M3,TOT,IDX2015,A,2004,59.63414,,0.05351565395258493,TOT,AGRWTH,2.2,,2.2
758,EA19,M1,TOT,IDX2015,A,2005,50.40999,,0.11892166612213181,TOT,AGRWTH,2.2,,2.2
759,EA19,M3,TOT,IDX2015,A,2005,64.15334,,0.07044372124662562,TOT,AGRWTH,2.2,,2.2
760,EA19,M1,TOT,IDX2015,A,2006,56.12431,,0.10181541652806067,TOT,AGRWTH,2.2,,2.2
761,EA19,M3,TOT,IDX2015,A,2006,69.68994,,0.07944618692454042,TOT,AGRWTH,2.2,,2.2
762,EA19,M1,TOT,IDX2015,A,2007,59.88838,,0.06285142460023124,TOT,AGRWTH,2.2,,2.2
763,EA19,M3,TOT,IDX2015,A,2007,77.42722,,0.0999297146404068,TOT,AGRWTH,2.2,,2.2
764,EA19,M1,TOT,IDX2015,A,2008,61.39625,,0.024559643300690253,TOT,AGRWTH,3.3,,3.3
765,EA19,M3,TOT,IDX2015,A,2008,85.48514,,0.09426106104522956,TOT,AGRWTH,3.3,,3.3
766,EA19,M1,TOT,IDX2015,A,2009,67.67278,,0.0927482216631266,TOT,AGRWTH,0.3,,0.3
767,EA19,M3,TOT,IDX2015,A,2009,88.74382,,0.03672007808543737,TOT,AGRWTH,0.3,,0.3
768,EA19,M1,TOT,IDX2015,A,2010,73.49224,,0.07918468670978042,TOT,AGRWTH,1.6,,1.6
769,EA19,M3,TOT,IDX2015,A,2010,87.74623,,-0.011369035455996258,TOT,AGRWTH,1.6,,1.6
770,EA19,M1,TOT,IDX2015,A,2011,75.097,,0.021369162549768953,TOT,AGRWTH,2.7,,2.7
771,EA19,M3,TOT,IDX2015,A,2011,88.61709,,0.009827224071564609,TOT,AGRWTH,2.7,,2.7
772,EA19,M1,TOT,IDX2015,A,2012,78.2053,,0.039745388100294994,TOT,AGRWTH,2.5,,2.5
773,EA19,M3,TOT,IDX2015,A,2012,91.03355,,0.026544718952518063,TOT,AGRWTH,2.5,,2.5
774,EA19,M1,TOT,IDX2015,A,2013,83.2767,,0.06089818640748266,TOT,AGRWTH,1.3,,1.3
775,EA19,M3,TOT,IDX2015,A,2013,92.73473,,0.01834458352334658,TOT,AGRWTH,1.3,,1.3
776,EA19,M1,TOT,IDX2015,A,2014,88.37496,,0.05768896529062074,TOT,AGRWTH,0.4,,0.4
777,EA19,M3,TOT,IDX2015,A,2014,94.31439,,0.016748875754802675,TOT,AGRWTH,0.4,,0.4
778,EA19,M1,TOT,IDX2015,A,2015,100.0,,0.11625039999999999,TOT,AGRWTH,0.2,,0.2
779,EA19,M3,TOT,IDX2015,A,2015,100.0,,0.05685609999999997,TOT,AGRWTH,0.2,,0.2
780,EA19,M1,TOT,IDX2015,A,2016,109.1286,,0.08364993228173004,TOT,AGRWTH,0.2,,0.2
781,EA19,M3,TOT,IDX2015,A,2016,104.8844,,0.04656936589235386,TOT,AGRWTH,0.2,,0.2
782,EA19,M1,TOT,IDX2015,A,2017,118.3539,,0.07794673432814626,TOT,AGRWTH,1.5,,1.5
783,EA19,M3,TOT,IDX2015,A,2017,109.8652,,0.04533555666398461,TOT,AGRWTH,1.5,,1.5
784,EA19,M1,TOT,IDX2015,A,2018,126.8894,,0.06726724218098595,TOT,AGRWTH,1.8,,1.8
785,EA19,M3,TOT,IDX2015,A,2018,114.0039,,0.0363031440152486,TOT,AGRWTH,1.8,,1.8
786,EA19,M1,TOT,IDX2015,A,2019,136.5726,,0.07090148389940588,TOT,AGRWTH,1.2,,1.2
787,EA19,M3,TOT,IDX2015,A,2019,119.8674,,0.048916552790833887,TOT,AGRWTH,1.2,,1.2
788,EA19,M1,TOT,IDX2015,A,2020,152.5926,,0.10498543179682376,TOT,AGRWTH,0.3,,0.3
789,EA19,M3,TOT,IDX2015,A,2020,129.9995,,0.07793953053665596,TOT,AGRWTH,0.3,,0.3
790,EA19,M1,TOT,IDX2015,A,2021,170.6358,,0.10574099925103633,TOT,AGRWTH,2.6,,2.6
791,EA19,M3,TOT,IDX2015,A,2021,141.2183,,0.07944296171246919,TOT,AGRWTH,2.6,,2.6
792,GBR,M1,TOT,IDX2015,A,1988,8.597273,,0.1428020257121066,TOT,AGRWTH,4.2094,B,4.2094
793,GBR,M3,TOT,IDX2015,A,1988,13.72967,,0.14746093678872105,TOT,AGRWTH,4.2094,B,4.2094
794,GBR,M1,TOT,IDX2015,A,1989,10.47909,,0.17957828399221687,TOT,AGRWTH,5.7,,5.7
795,GBR,M3,TOT,IDX2015,A,1989,16.29946,,0.15766105134771333,TOT,AGRWTH,5.7,,5.7
796,GBR,M1,TOT,IDX2015,A,1990,12.21135,,0.14185655148693635,TOT,AGRWTH,8.0,,8.0
797,GBR,M3,TOT,IDX2015,A,1990,18.86753,,0.1361105560717274,TOT,AGRWTH,8.0,,8.0
798,GBR,M1,TOT,IDX2015,A,1991,12.77549,,0.044157993157209634,TOT,AGRWTH,7.5,,7.5
799,GBR,M3,TOT,IDX2015,A,1991,19.97499,,0.05544233063445838,TOT,AGRWTH,7.5,,7.5
800,GBR,M1,TOT,IDX2015,A,1992,13.28334,,0.03823210126368829,TOT,AGRWTH,4.6,,4.6
801,GBR,M3,TOT,IDX2015,A,1992,20.63064,,0.03178040041414137,TOT,AGRWTH,4.6,,4.6
802,GBR,M1,TOT,IDX2015,A,1993,14.12201,,0.0593874384737016,TOT,AGRWTH,2.6,,2.6
803,GBR,M3,TOT,IDX2015,A,1993,21.34702,,0.033558782443638545,TOT,AGRWTH,2.6,,2.6
804,GBR,M1,TOT,IDX2015,A,1994,15.37078,,0.08124311193055918,TOT,AGRWTH,2.2,,2.2
805,GBR,M3,TOT,IDX2015,A,1994,22.53089,,0.05254430694925939,TOT,AGRWTH,2.2,,2.2
806,GBR,M1,TOT,IDX2015,A,1995,16.66185,,0.07748659362555786,TOT,AGRWTH,2.7,,2.7
807,GBR,M3,TOT,IDX2015,A,1995,24.21947,,0.06971994019687473,TOT,AGRWTH,2.7,,2.7
808,GBR,M1,TOT,IDX2015,A,1996,18.62254,,0.10528585252065505,TOT,AGRWTH,2.9,,2.9
809,GBR,M3,TOT,IDX2015,A,1996,28.00857,,0.13528359355725758,TOT,AGRWTH,2.9,,2.9
810,GBR,M1,TOT,IDX2015,A,1997,21.78618,,0.1452131580662604,TOT,AGRWTH,2.2,,2.2
811,GBR,M3,TOT,IDX2015,A,1997,31.27469,,0.1044333293151747,TOT,AGRWTH,2.2,,2.2
812,GBR,M1,TOT,IDX2015,A,1998,24.74205,,0.11946746530703792,TOT,AGRWTH,1.8,,1.8
813,GBR,M3,TOT,IDX2015,A,1998,34.06232,,0.08183911136998302,TOT,AGRWTH,1.8,,1.8
814,GBR,M1,TOT,IDX2015,A,1999,26.79954,,0.07677333267660569,TOT,AGRWTH,1.7,,1.7
815,GBR,M3,TOT,IDX2015,A,1999,35.32245,,0.03567504519080652,TOT,AGRWTH,1.7,,1.7
816,GBR,M1,TOT,IDX2015,A,2000,30.33707,,0.11660750362510289,TOT,AGRWTH,1.2,,1.2
817,GBR,M3,TOT,IDX2015,A,2000,38.03628,,0.07134845994403224,TOT,AGRWTH,1.2,,1.2
818,GBR,M1,TOT,IDX2015,A,2001,34.25905,,0.11448011547313779,TOT,AGRWTH,1.6,,1.6
819,GBR,M3,TOT,IDX2015,A,2001,41.97176,,0.09376495052864128,TOT,AGRWTH,1.6,,1.6
820,GBR,M1,TOT,IDX2015,A,2002,36.65831,,0.06544928012229691,TOT,AGRWTH,1.5,,1.5
821,GBR,M3,TOT,IDX2015,A,2002,44.20819,,0.05058859003275182,TOT,AGRWTH,1.5,,1.5
822,GBR,M1,TOT,IDX2015,A,2003,39.9901,,0.08331537055421212,TOT,AGRWTH,1.4,,1.4
823,GBR,M3,TOT,IDX2015,A,2003,46.79006,,0.05517988222284808,TOT,AGRWTH,1.4,,1.4
824,GBR,M1,TOT,IDX2015,A,2004,44.8008,,0.10737977893251915,TOT,AGRWTH,1.4,,1.4
825,GBR,M3,TOT,IDX2015,A,2004,51.60849,,0.0933650645465505,TOT,AGRWTH,1.4,,1.4
826,GBR,M1,TOT,IDX2015,A,2005,50.22113,,0.10792927200164551,TOT,AGRWTH,2.1,,2.1
827,GBR,M3,TOT,IDX2015,A,2005,56.82664,,0.09182577044850786,TOT,AGRWTH,2.1,,2.1
828,GBR,M1,TOT,IDX2015,A,2006,55.66107,,0.09773329905443787,TOT,AGRWTH,2.5,,2.5
829,GBR,M3,TOT,IDX2015,A,2006,64.04128,,0.11265608682399857,TOT,AGRWTH,2.5,,2.5
830,GBR,M1,TOT,IDX2015,A,2007,61.82873,,0.09975394933714468,TOT,AGRWTH,2.4,,2.4
831,GBR,M3,TOT,IDX2015,A,2007,72.68041,,0.11886462940976798,TOT,AGRWTH,2.4,,2.4
832,GBR,M1,TOT,IDX2015,A,2008,70.69659,,0.12543547008420067,TOT,AGRWTH,3.5,,3.5
833,GBR,M3,TOT,IDX2015,A,2008,83.13206,,0.12572345735207333,TOT,AGRWTH,3.5,,3.5
834,GBR,M1,TOT,IDX2015,A,2009,72.7259,,0.027903539179301946,TOT,AGRWTH,2.0,,2.0
835,GBR,M3,TOT,IDX2015,A,2009,91.87303,,0.0951418495721759,TOT,AGRWTH,2.0,,2.0
836,GBR,M1,TOT,IDX2015,A,2010,77.28858,,0.05903433599116455,TOT,AGRWTH,2.5,,2.5
837,GBR,M3,TOT,IDX2015,A,2010,99.92184,,0.0805510587074858,TOT,AGRWTH,2.5,,2.5
838,GBR,M1,TOT,IDX2015,A,2011,76.69514,,-0.007737648043930829,TOT,AGRWTH,3.8,,3.8
839,GBR,M3,TOT,IDX2015,A,2011,98.32946,,-0.01619433280727877,TOT,AGRWTH,3.8,,3.8
840,GBR,M1,TOT,IDX2015,A,2012,78.17487,,0.018928461281739306,TOT,AGRWTH,2.6,,2.6
841,GBR,M3,TOT,IDX2015,A,2012,96.66702,,-0.01719759231224883,TOT,AGRWTH,2.6,,2.6
842,GBR,M1,TOT,IDX2015,A,2013,85.86037,,0.08951161053696839,TOT,AGRWTH,2.3,,2.3
843,GBR,M3,TOT,IDX2015,A,2013,100.7187,,0.040227683637695924,TOT,AGRWTH,2.3,,2.3
844,GBR,M1,TOT,IDX2015,A,2014,93.50562,,0.08176246518658441,TOT,AGRWTH,1.5,,1.5
845,GBR,M3,TOT,IDX2015,A,2014,100.2205,,-0.004971038859315181,TOT,AGRWTH,1.5,,1.5
846,GBR,M1,TOT,IDX2015,A,2015,100.0,,0.06494380000000007,TOT,AGRWTH,0.4,,0.4
847,GBR,M3,TOT,IDX2015,A,2015,100.0,,-0.0022050000000000125,TOT,AGRWTH,0.4,,0.4
848,GBR,M1,TOT,IDX2015,A,2016,110.1425,,0.092085253194725,TOT,AGRWTH,1.0,,1.0
849,GBR,M3,TOT,IDX2015,A,2016,106.4945,,0.06098437008484008,TOT,AGRWTH,1.0,,1.0
850,GBR,M1,TOT,IDX2015,A,2017,117.5708,,0.06318150425105559,TOT,AGRWTH,2.6,,2.6
851,GBR,M3,TOT,IDX2015,A,2017,115.5453,,0.07833118266169195,TOT,AGRWTH,2.6,,2.6
852,GBR,M1,TOT,IDX2015,A,2018,122.6559,,0.041458258428660966,TOT,AGRWTH,2.3,,2.3
853,GBR,M3,TOT,IDX2015,A,2018,119.6568,,0.03436077180736913,TOT,AGRWTH,2.3,,2.3
854,GBR,M1,TOT,IDX2015,A,2019,125.5903,,0.02336486177674547,TOT,AGRWTH,1.7,,1.7
855,GBR,M3,TOT,IDX2015,A,2019,121.3318,,0.013805119515246598,TOT,AGRWTH,1.7,,1.7
856,GBR,M1,TOT,IDX2015,A,2020,142.2324,,0.11700639235504717,TOT,AGRWTH,1.0,,1.0
857,GBR,M3,TOT,IDX2015,A,2020,131.67,,0.07851598693703947,TOT,AGRWTH,1.0,,1.0
858,GBR,M1,TOT,IDX2015,A,2021,160.7599,,0.11524951184965888,TOT,AGRWTH,2.5,,2.5
859,GBR,M3,TOT,IDX2015,A,2021,142.3156,,0.07480276231136995,TOT,AGRWTH,2.5,,2.5
860,HUN,M1,TOT,IDX2015,A,1991,5.487175,,0.17884193596887285,TOT,AGRWTH,34.81754,,34.81754
861,HUN,M3,TOT,IDX2015,A,1991,5.978965,,0.25945393558918645,TOT,AGRWTH,34.81754,,34.81754
862,HUN,M1,TOT,IDX2015,A,1992,6.635949,,0.17311374755894002,TOT,AGRWTH,23.65572,,23.65572
863,HUN,M3,TOT,IDX2015,A,1992,8.184282,,0.2694576017786289,TOT,AGRWTH,23.65572,,23.65572
864,HUN,M1,TOT,IDX2015,A,1993,8.01917,,0.17248929752081582,TOT,AGRWTH,22.46424,,22.46424
865,HUN,M3,TOT,IDX2015,A,1993,9.807188,,0.1654812776098511,TOT,AGRWTH,22.46424,,22.46424
